location,date,vaccine,total_vaccinations
Denmark,2021-02-12,Moderna,9685
Denmark,2021-02-19,Moderna,11243
Denmark,2021-02-26,Moderna,12727
Denmark,2021-03-05,Moderna,20537
Denmark,2021-03-12,Moderna,28817
Denmark,2021-03-19,Moderna,39839
Denmark,2021-03-26,Moderna,47535
Denmark,2021-04-02,Moderna,66118
Denmark,2021-04-09,Moderna,83081
Denmark,2021-04-16,Moderna,102223
Denmark,2021-04-23,Moderna,113506
Denmark,2021-04-30,Moderna,137781
Denmark,2021-05-07,Moderna,172035
Denmark,2021-05-14,Moderna,206991
Denmark,2021-05-21,Moderna,251584
Denmark,2021-05-28,Moderna,282798
Denmark,2021-06-04,Moderna,314614
Denmark,2021-06-11,Moderna,338752
Denmark,2021-06-18,Moderna,376996
Denmark,2021-06-25,Moderna,414689
Denmark,2021-07-02,Moderna,453980
Denmark,2021-07-09,Moderna,529734
Denmark,2021-07-16,Moderna,639307
Denmark,2021-07-23,Moderna,716331
Denmark,2021-07-30,Moderna,760691
Denmark,2021-08-06,Moderna,822049
Denmark,2021-08-13,Moderna,931035
Denmark,2021-08-20,Moderna,1000750
Denmark,2021-08-27,Moderna,1049233
Denmark,2021-09-03,Moderna,1073435
Denmark,2021-09-10,Moderna,1086496
Denmark,2021-09-17,Moderna,1097121
Denmark,2021-09-24,Moderna,1106016
Denmark,2021-10-01,Moderna,1114232
Denmark,2021-10-08,Moderna,1125815
Denmark,2021-10-15,Moderna,1136457
Denmark,2021-10-22,Moderna,1145497
Denmark,2021-10-29,Moderna,1156290
Denmark,2021-11-05,Moderna,1169056
Denmark,2021-11-12,Moderna,1190438
Denmark,2021-11-19,Moderna,1210580
Denmark,2021-11-26,Moderna,1237041
Denmark,2021-12-03,Moderna,1262109
Denmark,2021-12-10,Moderna,1298758
Denmark,2021-12-17,Moderna,1369967
Denmark,2021-12-24,Moderna,1417003
Denmark,2021-12-31,Moderna,1467570
Denmark,2022-01-07,Moderna,1535739
Denmark,2022-01-14,Moderna,1590128
Denmark,2022-01-21,Moderna,1629488
Denmark,2022-01-28,Moderna,1648152
Denmark,2022-02-04,Moderna,1657330
Denmark,2022-02-11,Moderna,1663207
Denmark,2022-02-18,Moderna,1666720
Denmark,2022-02-25,Moderna,1670468
Denmark,2022-03-04,Moderna,1673722
Denmark,2022-03-11,Moderna,1676426
Denmark,2022-03-18,Moderna,1678822
Denmark,2022-03-25,Moderna,1680806
Denmark,2022-04-01,Moderna,1682702
Denmark,2022-04-08,Moderna,1684309
Denmark,2022-04-15,Moderna,1685299
Denmark,2022-04-22,Moderna,1686518
Denmark,2022-04-29,Moderna,1687936
Denmark,2022-05-06,Moderna,1689276
Denmark,2022-05-13,Moderna,1690446
Denmark,2022-05-20,Moderna,1691641
Denmark,2022-05-27,Moderna,1692617
Denmark,2022-06-03,Moderna,1693517
Denmark,2022-06-10,Moderna,1694404
Denmark,2022-06-17,Moderna,1695544
Denmark,2022-06-24,Moderna,1696619
Denmark,2022-07-01,Moderna,1697649
Denmark,2022-07-08,Moderna,1698598
Denmark,2022-07-15,Moderna,1699388
Denmark,2022-07-22,Moderna,1699885
Denmark,2022-07-29,Moderna,1700424
Denmark,2022-08-05,Moderna,1700867
Denmark,2022-08-12,Moderna,1701309
Denmark,2022-08-19,Moderna,1701713
Denmark,2022-08-26,Moderna,1702057
Denmark,2022-09-02,Moderna,1702452
Denmark,2022-09-09,Moderna,1702729
Denmark,2022-09-16,Moderna,1703260
Denmark,2022-09-23,Moderna,1704771
Denmark,2022-09-30,Moderna,1711306
Denmark,2022-10-07,Moderna,1741908
Denmark,2022-10-14,Moderna,1754416
Denmark,2022-10-21,Moderna,1759043
Denmark,2022-10-28,Moderna,1762456
Denmark,2022-11-04,Moderna,1764222
Denmark,2022-11-11,Moderna,1765365
Denmark,2022-11-18,Moderna,1765987
Denmark,2022-11-25,Moderna,1766282
Denmark,2022-12-02,Moderna,1766541
Denmark,2022-12-09,Moderna,1766748
Denmark,2022-12-16,Moderna,1766880
Denmark,2022-12-23,Moderna,1766946
Denmark,2022-12-30,Moderna,1766997
Denmark,2023-01-06,Moderna,1767070
Denmark,2023-01-13,Moderna,1767112
Denmark,2023-01-20,Moderna,1767159
Denmark,2023-01-27,Moderna,1767187
Denmark,2023-02-03,Moderna,1767209
Denmark,2023-02-10,Moderna,1767217
Denmark,2023-02-17,Moderna,1767227
Denmark,2023-02-24,Moderna,1767236
Denmark,2023-03-03,Moderna,1767241
Denmark,2023-03-10,Moderna,1767245
Denmark,2023-03-17,Moderna,1767246
Denmark,2023-03-24,Moderna,1767248
Denmark,2023-04-21,Moderna,1767249
Denmark,2023-05-05,Moderna,1767250
Denmark,2021-01-15,Oxford/AstraZeneca,3
Denmark,2021-01-22,Oxford/AstraZeneca,10
Denmark,2021-01-29,Oxford/AstraZeneca,21
Denmark,2021-02-05,Oxford/AstraZeneca,42
Denmark,2021-02-12,Oxford/AstraZeneca,16268
Denmark,2021-02-19,Oxford/AstraZeneca,40360
Denmark,2021-02-26,Oxford/AstraZeneca,84968
Denmark,2021-03-05,Oxford/AstraZeneca,132572
Denmark,2021-03-12,Oxford/AstraZeneca,150704
Denmark,2021-03-19,Oxford/AstraZeneca,150845
Denmark,2021-03-26,Oxford/AstraZeneca,151007
Denmark,2021-04-02,Oxford/AstraZeneca,151118
Denmark,2021-04-09,Oxford/AstraZeneca,151253
Denmark,2021-04-16,Oxford/AstraZeneca,151391
Denmark,2021-04-23,Oxford/AstraZeneca,151528
Denmark,2021-04-30,Oxford/AstraZeneca,151676
Denmark,2021-05-07,Oxford/AstraZeneca,151869
Denmark,2021-05-14,Oxford/AstraZeneca,152069
Denmark,2021-05-21,Oxford/AstraZeneca,152301
Denmark,2021-05-28,Oxford/AstraZeneca,152585
Denmark,2021-06-04,Oxford/AstraZeneca,152827
Denmark,2021-06-11,Oxford/AstraZeneca,153195
Denmark,2021-06-18,Oxford/AstraZeneca,153462
Denmark,2021-06-25,Oxford/AstraZeneca,153620
Denmark,2021-07-02,Oxford/AstraZeneca,153805
Denmark,2021-07-09,Oxford/AstraZeneca,153921
Denmark,2021-07-16,Oxford/AstraZeneca,154080
Denmark,2021-07-23,Oxford/AstraZeneca,154236
Denmark,2021-07-30,Oxford/AstraZeneca,154368
Denmark,2021-08-06,Oxford/AstraZeneca,154457
Denmark,2021-08-13,Oxford/AstraZeneca,154536
Denmark,2021-08-20,Oxford/AstraZeneca,154612
Denmark,2021-08-27,Oxford/AstraZeneca,154674
Denmark,2021-09-03,Oxford/AstraZeneca,154739
Denmark,2021-09-10,Oxford/AstraZeneca,154800
Denmark,2021-09-17,Oxford/AstraZeneca,154841
Denmark,2021-09-24,Oxford/AstraZeneca,154891
Denmark,2021-10-01,Oxford/AstraZeneca,154924
Denmark,2021-10-08,Oxford/AstraZeneca,154963
Denmark,2021-10-15,Oxford/AstraZeneca,155004
Denmark,2021-10-22,Oxford/AstraZeneca,155044
Denmark,2021-10-29,Oxford/AstraZeneca,155066
Denmark,2021-11-05,Oxford/AstraZeneca,155096
Denmark,2021-11-12,Oxford/AstraZeneca,155129
Denmark,2021-11-19,Oxford/AstraZeneca,155164
Denmark,2021-11-26,Oxford/AstraZeneca,155194
Denmark,2021-12-03,Oxford/AstraZeneca,155227
Denmark,2021-12-10,Oxford/AstraZeneca,155276
Denmark,2021-12-17,Oxford/AstraZeneca,155355
Denmark,2021-12-24,Oxford/AstraZeneca,155399
Denmark,2021-12-31,Oxford/AstraZeneca,155441
Denmark,2022-01-07,Oxford/AstraZeneca,155465
Denmark,2022-01-14,Oxford/AstraZeneca,155484
Denmark,2022-01-21,Oxford/AstraZeneca,155500
Denmark,2022-01-28,Oxford/AstraZeneca,155511
Denmark,2022-02-04,Oxford/AstraZeneca,155517
Denmark,2022-02-11,Oxford/AstraZeneca,155520
Denmark,2022-02-18,Oxford/AstraZeneca,155524
Denmark,2022-02-25,Oxford/AstraZeneca,155527
Denmark,2022-03-04,Oxford/AstraZeneca,155530
Denmark,2022-03-11,Oxford/AstraZeneca,155532
Denmark,2022-03-18,Oxford/AstraZeneca,155533
Denmark,2022-03-25,Oxford/AstraZeneca,155535
Denmark,2022-04-01,Oxford/AstraZeneca,155537
Denmark,2022-04-08,Oxford/AstraZeneca,155538
Denmark,2022-04-15,Oxford/AstraZeneca,155539
Denmark,2022-04-22,Oxford/AstraZeneca,155541
Denmark,2022-04-29,Oxford/AstraZeneca,155542
Denmark,2022-05-06,Oxford/AstraZeneca,155544
Denmark,2022-05-13,Oxford/AstraZeneca,155545
Denmark,2022-05-20,Oxford/AstraZeneca,155547
Denmark,2022-06-10,Oxford/AstraZeneca,155548
Denmark,2022-06-17,Oxford/AstraZeneca,155550
Denmark,2022-06-24,Oxford/AstraZeneca,155552
Denmark,2022-07-01,Oxford/AstraZeneca,155553
Denmark,2022-07-29,Oxford/AstraZeneca,155555
Denmark,2022-08-12,Oxford/AstraZeneca,155556
Denmark,2022-08-26,Oxford/AstraZeneca,155557
Denmark,2022-09-02,Oxford/AstraZeneca,155558
Denmark,2022-09-09,Oxford/AstraZeneca,155560
Denmark,2022-09-23,Oxford/AstraZeneca,155562
Denmark,2022-10-07,Oxford/AstraZeneca,155564
Denmark,2022-10-14,Oxford/AstraZeneca,155565
Denmark,2022-11-11,Oxford/AstraZeneca,155567
Denmark,2022-11-18,Oxford/AstraZeneca,155568
Denmark,2022-11-25,Oxford/AstraZeneca,155569
Denmark,2023-01-13,Oxford/AstraZeneca,155570
Denmark,2023-01-27,Oxford/AstraZeneca,155571
Denmark,2023-03-24,Oxford/AstraZeneca,155572
Denmark,2023-06-23,Oxford/AstraZeneca,155573
Denmark,2023-09-29,Oxford/AstraZeneca,155574
Denmark,2020-12-18,Pfizer/BioNTech,2
Denmark,2020-12-25,Pfizer/BioNTech,10
Denmark,2021-01-01,Pfizer/BioNTech,5066
Denmark,2021-01-08,Pfizer/BioNTech,91893
Denmark,2021-01-15,Pfizer/BioNTech,135701
Denmark,2021-01-22,Pfizer/BioNTech,164201
Denmark,2021-01-29,Pfizer/BioNTech,215957
Denmark,2021-02-05,Pfizer/BioNTech,264245
Denmark,2021-02-12,Pfizer/BioNTech,301917
Denmark,2021-02-19,Pfizer/BioNTech,355541
Denmark,2021-02-26,Pfizer/BioNTech,418094
Denmark,2021-03-05,Pfizer/BioNTech,480876
Denmark,2021-03-12,Pfizer/BioNTech,541611
Denmark,2021-03-19,Pfizer/BioNTech,625725
Denmark,2021-03-26,Pfizer/BioNTech,713666
Denmark,2021-04-02,Pfizer/BioNTech,810434
Denmark,2021-04-09,Pfizer/BioNTech,933159
Denmark,2021-04-16,Pfizer/BioNTech,1147045
Denmark,2021-04-23,Pfizer/BioNTech,1350179
Denmark,2021-04-30,Pfizer/BioNTech,1554675
Denmark,2021-05-07,Pfizer/BioNTech,1847245
Denmark,2021-05-14,Pfizer/BioNTech,2136706
Denmark,2021-05-21,Pfizer/BioNTech,2438238
Denmark,2021-05-28,Pfizer/BioNTech,2730965
Denmark,2021-06-04,Pfizer/BioNTech,3054352
Denmark,2021-06-11,Pfizer/BioNTech,3454982
Denmark,2021-06-18,Pfizer/BioNTech,3845529
Denmark,2021-06-25,Pfizer/BioNTech,4218574
Denmark,2021-07-02,Pfizer/BioNTech,4601732
Denmark,2021-07-09,Pfizer/BioNTech,5032321
Denmark,2021-07-16,Pfizer/BioNTech,5438208
Denmark,2021-07-23,Pfizer/BioNTech,5809278
Denmark,2021-07-30,Pfizer/BioNTech,6084372
Denmark,2021-08-06,Pfizer/BioNTech,6327372
Denmark,2021-08-13,Pfizer/BioNTech,6553623
Denmark,2021-08-20,Pfizer/BioNTech,6682819
Denmark,2021-08-27,Pfizer/BioNTech,6757537
Denmark,2021-09-03,Pfizer/BioNTech,6803823
Denmark,2021-09-10,Pfizer/BioNTech,6837773
Denmark,2021-09-17,Pfizer/BioNTech,6877272
Denmark,2021-09-24,Pfizer/BioNTech,6910728
Denmark,2021-10-01,Pfizer/BioNTech,6933297
Denmark,2021-10-08,Pfizer/BioNTech,6961560
Denmark,2021-10-15,Pfizer/BioNTech,6998213
Denmark,2021-10-22,Pfizer/BioNTech,7077006
Denmark,2021-10-29,Pfizer/BioNTech,7154131
Denmark,2021-11-05,Pfizer/BioNTech,7225865
Denmark,2021-11-12,Pfizer/BioNTech,7316104
Denmark,2021-11-19,Pfizer/BioNTech,7440666
Denmark,2021-11-26,Pfizer/BioNTech,7624852
Denmark,2021-12-03,Pfizer/BioNTech,7812352
Denmark,2021-12-10,Pfizer/BioNTech,8086416
Denmark,2021-12-17,Pfizer/BioNTech,8810827
Denmark,2021-12-24,Pfizer/BioNTech,9245273
Denmark,2021-12-31,Pfizer/BioNTech,9547328
Denmark,2022-01-07,Pfizer/BioNTech,9787249
Denmark,2022-01-14,Pfizer/BioNTech,9950396
Denmark,2022-01-21,Pfizer/BioNTech,10061629
Denmark,2022-01-28,Pfizer/BioNTech,10119661
Denmark,2022-02-04,Pfizer/BioNTech,10156999
Denmark,2022-02-11,Pfizer/BioNTech,10179079
Denmark,2022-02-18,Pfizer/BioNTech,10190556
Denmark,2022-02-25,Pfizer/BioNTech,10199865
Denmark,2022-03-04,Pfizer/BioNTech,10207731
Denmark,2022-03-11,Pfizer/BioNTech,10214304
Denmark,2022-03-18,Pfizer/BioNTech,10220122
Denmark,2022-03-25,Pfizer/BioNTech,10224717
Denmark,2022-04-01,Pfizer/BioNTech,10228886
Denmark,2022-04-08,Pfizer/BioNTech,10232521
Denmark,2022-04-15,Pfizer/BioNTech,10234840
Denmark,2022-04-22,Pfizer/BioNTech,10237847
Denmark,2022-04-29,Pfizer/BioNTech,10241291
Denmark,2022-05-06,Pfizer/BioNTech,10244774
Denmark,2022-05-13,Pfizer/BioNTech,10247864
Denmark,2022-05-20,Pfizer/BioNTech,10251104
Denmark,2022-05-27,Pfizer/BioNTech,10253927
Denmark,2022-06-03,Pfizer/BioNTech,10256576
Denmark,2022-06-10,Pfizer/BioNTech,10259136
Denmark,2022-06-17,Pfizer/BioNTech,10262444
Denmark,2022-06-24,Pfizer/BioNTech,10265677
Denmark,2022-07-01,Pfizer/BioNTech,10268940
Denmark,2022-07-08,Pfizer/BioNTech,10271907
Denmark,2022-07-15,Pfizer/BioNTech,10274910
Denmark,2022-07-22,Pfizer/BioNTech,10277340
Denmark,2022-07-29,Pfizer/BioNTech,10280272
Denmark,2022-08-05,Pfizer/BioNTech,10282914
Denmark,2022-08-12,Pfizer/BioNTech,10285871
Denmark,2022-08-19,Pfizer/BioNTech,10288244
Denmark,2022-08-26,Pfizer/BioNTech,10290638
Denmark,2022-09-02,Pfizer/BioNTech,10292763
Denmark,2022-09-09,Pfizer/BioNTech,10294399
Denmark,2022-09-16,Pfizer/BioNTech,10306868
Denmark,2022-09-23,Pfizer/BioNTech,10344512
Denmark,2022-09-30,Pfizer/BioNTech,10416643
Denmark,2022-10-07,Pfizer/BioNTech,10905148
Denmark,2022-10-14,Pfizer/BioNTech,11278769
Denmark,2022-10-21,Pfizer/BioNTech,11538703
Denmark,2022-10-28,Pfizer/BioNTech,11749542
Denmark,2022-11-04,Pfizer/BioNTech,11872266
Denmark,2022-11-11,Pfizer/BioNTech,11966640
Denmark,2022-11-18,Pfizer/BioNTech,12019175
Denmark,2022-11-25,Pfizer/BioNTech,12051338
Denmark,2022-12-02,Pfizer/BioNTech,12074580
Denmark,2022-12-09,Pfizer/BioNTech,12090110
Denmark,2022-12-16,Pfizer/BioNTech,12101918
Denmark,2022-12-23,Pfizer/BioNTech,12109038
Denmark,2022-12-30,Pfizer/BioNTech,12112626
Denmark,2023-01-06,Pfizer/BioNTech,12119667
Denmark,2023-01-13,Pfizer/BioNTech,12125078
Denmark,2023-01-20,Pfizer/BioNTech,12128146
Denmark,2023-01-27,Pfizer/BioNTech,12130510
Denmark,2023-02-03,Pfizer/BioNTech,12132300
Denmark,2023-02-10,Pfizer/BioNTech,12133380
Denmark,2023-02-17,Pfizer/BioNTech,12134274
Denmark,2023-02-24,Pfizer/BioNTech,12134973
Denmark,2023-03-03,Pfizer/BioNTech,12135480
Denmark,2023-03-10,Pfizer/BioNTech,12135721
Denmark,2023-03-17,Pfizer/BioNTech,12135961
Denmark,2023-03-24,Pfizer/BioNTech,12136139
Denmark,2023-03-31,Pfizer/BioNTech,12136333
Denmark,2023-04-07,Pfizer/BioNTech,12136437
Denmark,2023-04-14,Pfizer/BioNTech,12136576
Denmark,2023-04-21,Pfizer/BioNTech,12136716
Denmark,2023-04-28,Pfizer/BioNTech,12136851
Denmark,2023-05-05,Pfizer/BioNTech,12136939
Denmark,2023-05-19,Pfizer/BioNTech,12137093
Denmark,2023-05-26,Pfizer/BioNTech,12137151
Denmark,2023-06-02,Pfizer/BioNTech,12137204
Denmark,2023-06-09,Pfizer/BioNTech,12137252
Denmark,2023-06-16,Pfizer/BioNTech,12137298
